Barri,Metres_Quadrats,Num_Habitacions,Num_Lavabos,Preu,Tipus_Immoble
Barceloneta,38,,1,760 €,Piso
Provençals del Poblenou,50,2,1,850 €,Piso
Dreta de l´Eixample,65,2,1,1.650 €,Apartamento
Sant Gervasi - Galvany,150,4,3,2.900 €,Ático
Raval,60,2,1,790 €,Piso
Camp d´en Grassot - Gràcia N.,75,3,1,950 €,Piso
Fort Pienc,41,,1,750 €,Piso
Barceloneta,57,2,1,820 €,Piso
Raval,75,2,2,1.200 €,Piso
Esquerra Alta de l´Eixample,43,,1,800 €,Piso
Esquerra Baixa de l´Eixample,75,4,1,1.129 €,Piso
Vallcarca - Penitents,81,4,2,1.150 €,Piso
Esquerra Baixa de l´Eixample,55,2,1,1.100 €,Piso
Roquetes,55,2,1,624 €,Piso
Badal,60,2,1,690 €,Piso
Sagrada Família,60,2,1,845 €,Planta
Barceloneta,63,2,1,1.050 €,Dúplex
Sant Andreu,50,2,1,840 €,Piso
Poblenou,84,2,1,1.150 €,Piso
El Clot,90,4,2,1.100 €,Piso
Sants,65,3,1,826 €,Piso
Poblenou,65,2,1,940 €,Piso
Can Baró,78,2,1,1.150 €,Piso
Diagonal Mar - La Mar Bella,75,2,2,1.100 €,Piso
Gòtic,60,,1,1.110 €,Piso
Sant Antoni,66,3,1,1.200 €,Piso
Poblenou,45,2,1,990 €,Piso
Raval,65,2,1,1.000 €,Piso
Esquerra Alta de l´Eixample,70,3,1,1.150 €,Piso
Les Corts,180,4,3,1.980 €,Piso
Sant Antoni,75,2,1,1.250 €,Piso
Gòtic,66,,1,1.200 €,Apartamento
Gòtic,41,,1,700 €,Estudio
Gòtic,136,3,3,2.200 €,Piso
Putget - Farró,110,3,2,2.000 €,Piso
Sant Gervasi - Bonanova,40,,1,1.240 €,Piso
Gòtic,91,2,2,980 €,Piso
Barceloneta,70,2,1,1.050 €,Planta
Sants,50,2,1,850 €,Ático
Camp de l´Arpa,62,2,1,1.000 €,Piso
Provençals del Poblenou,92,2,2,1.380 €,Piso
Glòries El Parc,50,,1,1.200 €,Piso
Raval,60,,2,1.100 €,Piso
Camp d´en Grassot - Gràcia N.,160,4,2,1.700 €,Piso
Baix Guinardó,40,,1,980 €,Piso
Guinardó,75,3,1,800 €,Piso
Esquerra Baixa de l´Eixample,140,4,2,2.000 €,Piso
Gòtic,132,3,2,1.100 €,Piso
Camp de l´Arpa,105,3,2,1.550 €,Piso
Gòtic,60,2,1,975 €,Piso
Horta,68,2,1,1.300 €,Piso
Gòtic,67,2,1,1.250 €,Piso
La Guineueta,55,3,1,832 €,Piso
St. Pere - Sta. Caterina - El Born,50,,2,895 €,Piso
Fort Pienc,88,4,2,1.159 €,Piso
Gòtic,92,2,2,1.319 €,Piso
Gòtic,92,2,2,1.319 €,Piso
Sant Andreu,46,,1,685 €,Piso
Sagrada Família,95,3,2,990 €,Piso
Les Corts,78,3,2,1.050 €,Piso
Sagrada Família,102,4,2,1.090 €,Piso
Raval,60,2,1,1.100 €,Piso
Barceloneta,60,2,1,990 €,Piso
Poble Sec,54,3,1,806 €,Piso
Gòtic,86,3,2,1.600 €,Piso
Vallvidrera - Tibidabo - Les Planes,800,3,4,12.000 €,Casa
Vallvidrera - Tibidabo - Les Planes,90,2,2,1.350 €,Piso
Les Corts,72,2,1,1.290 €,Piso
Sant Gervasi - Galvany,140,5,3,1.750 €,Piso
Hostafrancs,70,3,1,1.100 €,Piso
Sant Gervasi - Galvany,95,3,2,1.500 €,Piso
Barceloneta,42,,1,850 €,Piso
Poble Sec,54,2,1,790 €,Piso
Vila de Gràcia,55,2,1,800 €,Piso
La Bordeta,71,3,1,850 €,Piso
Congrés - Indians,71,3,2,895 €,Piso
Vallcarca - Penitents,50,,1,875 €,Piso
Poblenou,65,2,1,1.150 €,Piso
Gòtic,57,3,1,950 €,Apartamento
Taxonera,240,5,3,1.950 €,Ático
Sarrià,80,3,1,1.450 €,Ático
El Clot,37,,1,850 €,Loft
La Bordeta,64,3,1,850 €,Piso
Dreta de l´Eixample,210,3,2,5.500 €,Piso
St. Pere - Sta. Caterina - El Born,60,,1,875 €,Piso
Poble Sec,85,2,2,1.425 €,Piso
Putget - Farró,56,,1,1.000 €,Piso
Raval,47,,1,725 €,Piso
Dreta de l´Eixample,55,,1,800 €,Piso
La Marina-Montjuïc,95,3,2,1.150 €,Piso
Gòtic,57,,1,1.145 €,Piso
Sant Gervasi - Galvany,550,5,6,8.000 €,Piso
Esquerra Alta de l´Eixample,49,3,1,750 €,Piso
Les Corts,60,2,1,850 €,Piso
Gòtic,40,,1,825 €,Piso
Dreta de l´Eixample,152,4,2,2.950 €,Piso
Gòtic,33,,1,700 €,Loft
Putget - Farró,40,,1,550 €,Estudio
Roquetes,130,2,1,1.000 €,Ático
Gòtic,80,2,1,1.700 €,Apartamento
Gòtic,40,2,1,1.250 €,Apartamento
Sant Gervasi - Bonanova,172,3,2,2.950 €,Apartamento
Vallcarca - Penitents,110,4,2,1.450 €,Piso
Dreta de l´Eixample,100,4,2,1.500 €,Piso
Barceloneta,35,2,1,600 €,Piso
Esquerra Baixa de l´Eixample,105,2,2,1.700 €,Piso
Poble Sec,55,3,1,925 €,Piso
Raval,85,3,2,1.200 €,Piso
Dreta de l´Eixample,140,2,2,1.900 €,Piso
La Bordeta,50,,1,1.300 €,Apartamento
Sant Ramon - Maternitat,75,3,2,1.700 €,Apartamento
Sant Gervasi - Galvany,109,,2,1.750 €,Apartamento
Esquerra Alta de l´Eixample,35,,1,680 €,Estudio
Sant Gervasi - Galvany,52,2,1,920 €,Piso
Gòtic,55,,1,926 €,Piso
Sants,82,3,2,1.170 €,Piso
El Clot,114,4,2,1.100 €,Piso
Les Corts,130,3,2,1.850 €,Piso
Sarrià,90,3,2,1.350 €,Piso
Sant Ramon - Maternitat,100,4,2,1.150 €,Piso
Camp de l´Arpa,65,2,1,890 €,Apartamento
Sant Gervasi - Bonanova,164,4,3,5.021 €,Piso
Poble Sec,71,3,1,1.150 €,Piso
Vila Olímpica,125,4,2,1.980 €,Piso
Les Corts,50,2,1,850 €,Piso
Esquerra Alta de l´Eixample,70,2,1,850 €,Piso
Gòtic,141,3,2,1.550 €,Piso
Barceloneta,70,2,2,2.000 €,Piso
Baix Guinardó,62,,1,900 €,Piso
Sant Gervasi - Galvany,52,2,1,1.500 €,Piso
Baix Guinardó,60,2,1,850 €,Piso
Raval,130,2,2,1.300 €,Piso
Poble Sec,62,2,2,990 €,Piso
Fort Pienc,75,3,1,1.100 €,Piso
Les Corts,85,4,3,1.050 €,Piso
St. Pere - Sta. Caterina - El Born,61,,2,1.050 €,Apartamento
Sagrada Família,45,,1,950 €,Apartamento
Vallcarca - Penitents,24,,1,583 €,Estudio
Sant Gervasi - Galvany,105,4,2,1.300 €,Piso
Sant Gervasi - Galvany,45,2,2,1.450 €,Piso
Raval,54,,1,650 €,Piso
Putget - Farró,70,3,1,850 €,Piso
Sagrada Família,55,3,1,800 €,Piso
Baix Guinardó,20,,1,575 €,Piso
Sant Gervasi - Galvany,60,2,2,1.400 €,Piso
Pedralbes,90,2,2,2.200 €,Piso
Esquerra Baixa de l´Eixample,59,2,1,1.200 €,Piso
Besòs - Maresme,112,3,2,1.900 €,Piso
La Salut,72,3,1,789 €,Piso
Sant Antoni,67,3,2,1.200 €,Piso
Les Corts,75,3,1,980 €,Piso
Raval,50,2,1,725 €,Piso
Les Corts,55,2,1,850 €,Estudio
Raval,55,2,1,1.100 €,Apartamento
Les Corts,80,,1,1.400 €,Apartamento
Sant Gervasi - Bonanova,389,4,5,7.254 €,Casa
Besòs - Maresme,68,3,1,820 €,Piso
Sants,57,2,1,700 €,Piso
Sagrada Família,49,,1,690 €,Piso
Diagonal Mar - La Mar Bella,95,3,2,1.370 €,Piso
St. Pere - Sta. Caterina - El Born,64,2,1,750 €,Piso
Vallcarca - Penitents,53,,1,900 €,Piso
Dreta de l´Eixample,70,,1,1.200 €,Piso
Barceloneta,40,,1,714 €,Piso
Sant Antoni,95,3,2,1.350 €,Piso
Poble Sec,55,2,1,700 €,Apartamento
Les Corts,135,2,1,1.750 €,Ático
Sant Gervasi - Bonanova,200,4,3,5.600 €,Planta
Congrés - Indians,80,3,1,1.000 €,Piso
Baix Guinardó,72,3,1,800 €,Piso
Sants,65,3,1,1.050 €,Piso
Dreta de l´Eixample,123,5,2,2.000 €,Piso
Dreta de l´Eixample,123,5,2,2.000 €,Piso
Dreta de l´Eixample,123,5,2,2.000 €,Piso
Sant Ramon - Maternitat,81,4,1,975 €,Piso
Dreta de l´Eixample,131,4,2,1.950 €,Piso
St. Pere - Sta. Caterina - El Born,83,2,2,1.175 €,Piso
Sant Antoni,57,2,1,870 €,Piso
Gòtic,40,2,1,800 €,Apartamento
Sagrada Família,54,3,1,850 €,Piso
Sant Gervasi - Galvany,240,4,4,4.200 €,Piso
Camp de l´Arpa,82,3,2,1.095 €,Piso
Baix Guinardó,93,3,1,988 €,Piso
Badal,65,,1,770 €,Piso
Sant Genís dels Agudells,90,3,1,1.050 €,Piso
Gòtic,70,,1,800 €,Piso
Dreta de l´Eixample,90,3,2,1.750 €,Piso
St. Pere - Sta. Caterina - El Born,78,3,1,950 €,Piso
El Clot,110,4,2,1.140 €,Piso
Vila de Gràcia,77,4,1,1.150 €,Piso
Poble Sec,50,2,1,795 €,Piso
Vila de Gràcia,80,3,1,1.000 €,Piso
Gòtic,127,5,1,1.500 €,Piso
Barceloneta,35,,1,650 €,Piso
Sagrada Família,70,3,1,925 €,Piso
St. Pere - Sta. Caterina - El Born,170,4,3,3.000 €,Apartamento
St. Pere - Sta. Caterina - El Born,140,4,3,2.600 €,Apartamento
St. Pere - Sta. Caterina - El Born,170,5,2,2.600 €,Apartamento
Diagonal Mar - La Mar Bella,85,2,2,2.300 €,Apartamento
La Bordeta,48,2,1,900 €,Piso
Poble Sec,54,2,1,840 €,Piso
Turó de la Peira - Can Peguera,70,3,1,930 €,Ático
Poble Sec,57,2,1,725 €,Ático
Dreta de l´Eixample,70,2,1,1.600 €,Piso
Dreta de l´Eixample,67,2,1,2.100 €,Piso
Les Corts,40,,1,1.100 €,Piso
Esquerra Baixa de l´Eixample,80,2,2,1.390 €,Piso
Sagrada Família,89,3,2,1.315 €,Piso
Dreta de l´Eixample,67,2,1,2.050 €,Piso
Raval,45,2,1,750 €,Piso
Dreta de l´Eixample,160,2,2,1.450 €,Piso
Les Corts,75,3,1,990 €,Piso
Vilapicina - Torre Llobeta,87,4,1,1.150 €,Piso
Putget - Farró,58,,1,800 €,Piso
Esquerra Alta de l´Eixample,72,3,1,1.000 €,Piso
Sant Gervasi - Bonanova,68,3,1,915 €,Piso
Raval,58,2,1,900 €,Apartamento
Dreta de l´Eixample,54,,1,1.150 €,Piso
Sant Ramon - Maternitat,65,3,2,1.100 €,Piso
Esquerra Alta de l´Eixample,78,4,1,1.150 €,Piso
Vila de Gràcia,45,,2,950 €,Piso
Dreta de l´Eixample,92,3,2,1.900 €,Apartamento
Dreta de l´Eixample,71,2,1,1.590 €,Piso
Dreta de l´Eixample,62,,1,1.850 €,Piso
Sant Gervasi - Bonanova,138,2,2,2.400 €,Piso
La Sagrera,72,3,2,905 €,Piso
Esquerra Alta de l´Eixample,95,3,3,1.250 €,Piso
La Verneda - La Pau,75,3,1,875 €,Piso
St. Pere - Sta. Caterina - El Born,34,,1,650 €,Piso
Sagrada Família,80,3,2,950 €,Piso
Barceloneta,35,,1,1.350 €,Piso
Dreta de l´Eixample,110,3,2,2.450 €,Piso
Tres Torres,263,4,5,4.000 €,Piso
Poblenou,49,,2,800 €,Apartamento
St. Pere - Sta. Caterina - El Born,170,5,2,2.300 €,Apartamento
Raval,42,,1,700 €,Apartamento
Taxonera,65,2,1,800 €,Piso
Poblenou,94,3,1,950 €,Piso
Raval,91,3,2,1.400 €,Apartamento
Esquerra Alta de l´Eixample,240,5,3,2.750 €,Piso
Sant Gervasi - Galvany,128,4,2,3.817 €,Piso
Dreta de l´Eixample,132,3,2,1.650 €,Piso
Sants,110,4,2,1.450 €,Piso
Les Corts,81,4,1,1.100 €,Piso
Sant Ramon - Maternitat,40,,1,725 €,Piso
Vila Olímpica,132,4,2,3.500 €,Piso
Vila de Gràcia,49,2,1,700 €,Piso
Vila de Gràcia,65,2,2,1.500 €,Piso
Sant Ramon - Maternitat,128,4,2,1.500 €,Piso
Dreta de l´Eixample,116,3,2,1.700 €,Ático
Putget - Farró,90,3,1,1.200 €,Piso
Sant Ramon - Maternitat,100,3,2,1.150 €,Piso
Putget - Farró,66,2,1,1.065 €,Apartamento
Barceloneta,35,,1,850 €,Piso
Sarrià,180,4,3,3.500 €,Piso
Dreta de l´Eixample,70,2,1,1.000 €,Piso
Les Corts,65,3,1,890 €,Piso
St. Pere - Sta. Caterina - El Born,143,2,2,1.700 €,Piso
Baix Guinardó,71,3,1,865 €,Piso
St. Pere - Sta. Caterina - El Born,45,,1,700 €,Piso
Dreta de l´Eixample,80,2,2,2.300 €,Piso
Sarrià,180,4,3,3.500 €,Piso
Dreta de l´Eixample,70,2,1,1.000 €,Piso
Les Corts,65,3,1,890 €,Piso
St. Pere - Sta. Caterina - El Born,143,2,2,1.700 €,Piso
Baix Guinardó,71,3,1,865 €,Piso
St. Pere - Sta. Caterina - El Born,45,,1,700 €,Piso
Dreta de l´Eixample,80,2,2,2.300 €,Piso
Dreta de l´Eixample,82,2,2,1.600 €,Piso
St. Pere - Sta. Caterina - El Born,80,3,1,990 €,Piso
Barceloneta,35,,1,1.350 €,Piso
Esquerra Alta de l´Eixample,40,,1,750 €,Piso
Sant Antoni,100,3,2,1.380 €,Piso
Dreta de l´Eixample,235,5,3,2.800 €,Piso
Sagrada Família,64,2,2,1.375 €,Piso
Sant Gervasi - Bonanova,55,2,1,1.100 €,Piso
Esquerra Alta de l´Eixample,60,,1,1.757 €,Piso
Barceloneta,30,,1,600 €,Piso
Tres Torres,125,3,2,2.200 €,Piso
Dreta de l´Eixample,120,2,2,1.850 €,Piso
Vila de Gràcia,93,4,2,950 €,Piso
Sant Antoni,70,,1,1.200 €,Piso
Hostafrancs,98,3,1,1.100 €,Piso
Camp de l´Arpa,82,4,1,960 €,Piso
Diagonal Mar - La Mar Bella,70,2,1,980 €,Piso
Sant Antoni,100,3,2,1.380 €,Piso
Dreta de l´Eixample,235,5,3,2.800 €,Piso
Sant Gervasi - Galvany,190,4,3,4.000 €,Piso
St. Pere - Sta. Caterina - El Born,80,2,1,1.450 €,Piso
St. Pere - Sta. Caterina - El Born,120,2,1,1.500 €,Piso
Raval,60,3,1,790 €,Piso
Gòtic,41,,1,800 €,Ático
Provençals del Poblenou,120,3,4,2.050 €,Apartamento
Dreta de l´Eixample,60,2,2,3.400 €,Apartamento
Sant Gervasi - Galvany,190,4,3,4.000 €,Piso
St. Pere - Sta. Caterina - El Born,80,2,1,1.450 €,Piso
St. Pere - Sta. Caterina - El Born,120,2,1,1.500 €,Piso
Raval,60,3,1,790 €,Piso
Les Corts,150,2,2,1.650 €,Piso
Les Corts,66,3,1,975 €,Piso
El Clot,90,4,2,1.150 €,Piso
Tres Torres,214,4,5,2.436 €,Piso
Tres Torres,132,3,2,3.000 €,Piso
Vila Olímpica,111,3,2,1.550 €,Piso
Esquerra Baixa de l´Eixample,74,,1,1.100 €,Ático
Sarrià,107,,1,1.250 €,Planta
Sants,50,,1,690 €,Piso
Sant Antoni,60,2,2,995 €,Piso
Sants,50,,1,690 €,Piso
Vallcarca - Penitents,40,,1,750 €,Piso
Sant Gervasi - Galvany,57,3,1,895 €,Piso
Esquerra Alta de l´Eixample,110,3,1,1.400 €,Piso
Vallcarca - Penitents,85,3,2,1.150 €,Piso
Dreta de l´Eixample,65,,1,1.200 €,Piso
Sants,90,4,2,950 €,Piso
Sagrada Família,84,3,2,1.250 €,Piso
Les Corts,110,3,2,1.350 €,Piso
Poble Sec,60,2,1,850 €,Piso
Raval,63,2,1,1.440 €,Piso
Esquerra Baixa de l´Eixample,74,,1,1.100 €,Ático
Sarrià,107,,1,1.250 €,Planta
Sagrada Família,90,4,2,1.125 €,Piso
Diagonal Mar - La Mar Bella,70,2,1,1.030 €,Piso
Sagrada Família,70,3,1,970 €,Piso
Putget - Farró,80,2,1,1.000 €,Piso
Tres Torres,150,4,3,2.600 €,Piso
Esquerra Baixa de l´Eixample,60,2,1,1.400 €,Piso
Tres Torres,136,3,2,2.350 €,Piso
Barceloneta,56,,1,1.150 €,Piso
Gòtic,90,3,1,950 €,Piso
La Sagrera,77,3,1,800 €,Piso
Hostafrancs,60,2,1,900 €,Piso
Camp de l´Arpa,44,2,1,980 €,Piso
Dreta de l´Eixample,123,2,2,2.200 €,Piso
Esquerra Alta de l´Eixample,45,,2,850 €,Piso
Gòtic,50,2,1,1.050 €,Piso
Vallcarca - Penitents,60,,1,1.300 €,Piso
Montbau,75,3,1,800 €,Piso
Sant Antoni,90,3,2,1.275 €,Piso
Carmel,55,3,1,695 €,Piso
Baix Guinardó,40,,1,980 €,Piso
El Coll,65,3,2,825 €,Piso
St. Pere - Sta. Caterina - El Born,70,,2,950 €,Piso
Diagonal Mar - La Mar Bella,70,2,1,1.350 €,Ático
Esquerra Baixa de l´Eixample,85,4,2,1.000 €,Piso
St. Pere - Sta. Caterina - El Born,45,,1,840 €,Piso
Esquerra Baixa de l´Eixample,77,3,1,1.300 €,Piso
Sagrada Família,116,3,2,1.450 €,Piso
Esquerra Alta de l´Eixample,73,3,1,1.200 €,Piso
Esquerra Alta de l´Eixample,30,,1,695 €,Piso
Raval,90,3,2,1.250 €,Piso
Dreta de l´Eixample,35,,1,600 €,Piso
Raval,124,3,2,1.500 €,Piso
St. Pere - Sta. Caterina - El Born,75,3,1,925 €,Piso
Poblenou,71,2,1,1.400 €,Ático
Poble Sec,60,,1,995 €,Apartamento
Dreta de l´Eixample,110,3,2,1.550 €,Apartamento
Putget - Farró,131,,1,1.500 €,Loft
Gòtic,30,,1,630 €,Loft
El Coll,48,,1,600 €,Estudio
Vila de Gràcia,60,2,1,1.300 €,Piso
La Salut,500,6,7,7.000 €,Casa
Esquerra Baixa de l´Eixample,70,3,2,990 €,Piso
Sarrià,110,3,2,2.893 €,Piso
Gòtic,55,,1,900 €,Piso
Sarrià,90,2,4,1.825 €,Piso
Sants,45,,1,790 €,Piso
St. Pere - Sta. Caterina - El Born,40,,1,840 €,Piso
Camp d´en Grassot - Gràcia N.,61,2,1,1.300 €,Piso
Esquerra Baixa de l´Eixample,83,3,1,1.150 €,Piso
Camp d´en Grassot - Gràcia N.,70,2,2,1.600 €,Piso
Sagrada Família,92,7,2,1.400 €,Piso
Les Corts,90,3,1,1.100 €,Piso
Dreta de l´Eixample,250,5,4,4.750 €,Piso
Dreta de l´Eixample,85,2,2,1.750 €,Piso
Vallcarca - Penitents,100,3,2,1.450 €,Piso
Sant Martí,140,4,2,4.500 €,Piso
Esquerra Baixa de l´Eixample,87,4,2,1.200 €,Apartamento
Sant Martí,30,,1,1.200 €,Loft
St. Pere - Sta. Caterina - El Born,48,,1,1.450 €,Piso
Poble Sec,80,2,1,1.000 €,Piso
St. Pere - Sta. Caterina - El Born,130,2,2,1.800 €,Piso
Dreta de l´Eixample,155,3,3,4.500 €,Piso
Putget - Farró,80,3,1,900 €,Piso
Esquerra Alta de l´Eixample,76,,1,1.000 €,Piso
Poble Sec,33,,1,825 €,Piso
St. Pere - Sta. Caterina - El Born,65,,1,800 €,Piso
Dreta de l´Eixample,75,2,2,1.950 €,Loft
Poblenou,60,2,1,750 €,Apartamento
Poblenou,65,2,1,1.200 €,Piso
St. Pere - Sta. Caterina - El Born,60,,1,1.000 €,Piso
Sant Antoni,102,3,2,1.300 €,Piso
Gòtic,85,2,2,1.550 €,Piso
Les Corts,72,3,1,850 €,Piso
Putget - Farró,75,2,1,900 €,Piso
Dreta de l´Eixample,120,2,2,1.850 €,Piso
Dreta de l´Eixample,,,,1.800 €,Apartamento
Camp de l´Arpa,45,,1,850 €,Loft
Vila de Gràcia,25,,1,700 €,Estudio
Gòtic,85,2,2,1.550 €,Piso
Les Corts,72,3,1,850 €,Piso
Putget - Farró,75,2,1,900 €,Piso
Dreta de l´Eixample,120,2,2,1.850 €,Piso
Fort Pienc,50,2,1,850 €,Piso
Putget - Farró,120,4,3,1.800 €,Piso
Gòtic,77,,1,990 €,Piso
Taxonera,51,2,1,700 €,Piso
Les Corts,84,3,1,1.200 €,Piso
Esquerra Alta de l´Eixample,140,3,2,2.950 €,Ático
Vila de Gràcia,55,,1,1.050 €,Apartamento
Gòtic,224,,2,1.200 €,Dúplex
Gòtic,55,2,1,900 €,Piso
Raval,40,,1,825 €,Piso
Vila de Gràcia,40,,1,700 €,Piso
Carmel,51,3,1,658 €,Piso
Barceloneta,64,3,1,1.000 €,Piso
Dreta de l´Eixample,100,2,2,2.000 €,Piso
Dreta de l´Eixample,140,3,3,3.000 €,Piso
Esquerra Alta de l´Eixample,140,3,2,2.950 €,Ático
Vila de Gràcia,55,,1,1.050 €,Apartamento
Gòtic,224,,2,1.200 €,Dúplex
Esquerra Alta de l´Eixample,117,3,2,3.443 €,Piso
Besòs - Maresme,55,,1,1.500 €,Piso
Putget - Farró,148,3,2,2.000 €,Piso
Vallcarca - Penitents,70,3,1,850 €,Piso
Sant Ramon - Maternitat,120,4,2,1.550 €,Piso
Poblenou,60,2,1,1.050 €,Piso
Gòtic,76,2,1,975 €,Ático
Fort Pienc,85,4,2,1.100 €,Piso
Font d´en Fargas,65,3,1,750 €,Piso
Dreta de l´Eixample,75,,1,1.250 €,Piso
Provençals del Poblenou,85,3,2,1.350 €,Piso
Sant Antoni,90,3,2,1.275 €,Piso
Sant Gervasi - Galvany,69,2,1,1.050 €,Piso
Poble Sec,60,2,1,900 €,Apartamento
Raval,40,,1,850 €,Apartamento
Gòtic,60,,1,1.200 €,Apartamento
Esquerra Alta de l´Eixample,80,3,2,1.500 €,Piso
Barceloneta,34,,1,750 €,Piso
Raval,110,,1,1.100 €,Piso
Sant Gervasi - Bonanova,116,4,2,1.200 €,Piso
Font de la Guatlla,68,2,1,900 €,Piso
Dreta de l´Eixample,72,2,1,1.195 €,Piso
Raval,47,2,1,995 €,Piso
Guinardó,80,3,1,1.100 €,Piso
Sagrada Família,69,2,1,1.200 €,Piso
Raval,50,2,1,1.090 €,Piso
Camp de l´Arpa,44,2,1,950 €,Piso
Dreta de l´Eixample,90,2,2,2.200 €,Piso
Les Corts,72,2,1,800 €,Piso
Gòtic,53,,1,950 €,Piso
Carmel,75,3,1,790 €,Piso
Les Corts,90,,2,1.600 €,Piso
Carmel,108,2,2,900 €,Piso
Barceloneta,65,3,1,1.100 €,Piso
Dreta de l´Eixample,75,,1,1.030 €,Piso
Poble Sec,90,3,2,1.250 €,Piso
Vallcarca - Penitents,110,4,3,1.390 €,Piso
Poblenou,59,2,2,1.800 €,Piso
Guinardó,72,3,1,985 €,Piso
Sarrià,60,2,1,1.000 €,Piso
Sant Antoni,60,2,1,950 €,Apartamento
Dreta de l´Eixample,60,,1,1.300 €,Apartamento
Dreta de l´Eixample,125,3,2,2.200 €,Apartamento
Pedralbes,185,5,4,4.100 €,Piso
Sant Martí,71,3,1,950 €,Piso
Esquerra Baixa de l´Eixample,145,3,2,2.550 €,Piso
Carmel,78,3,2,1.250 €,Piso
Sant Gervasi - Galvany,75,3,2,950 €,Piso
Besòs - Maresme,90,3,2,1.695 €,Piso
Esquerra Alta de l´Eixample,85,4,2,1.200 €,Piso
Esquerra Alta de l´Eixample,85,4,2,1.200 €,Piso
Sant Antoni,80,3,1,1.200 €,Piso
Dreta de l´Eixample,75,2,1,1.750 €,Piso
Esquerra Baixa de l´Eixample,77,4,1,1.300 €,Piso
Esquerra Alta de l´Eixample,65,2,1,900 €,Piso
Poblenou,73,2,2,1.170 €,Piso
Dreta de l´Eixample,170,4,3,3.000 €,Piso
Esquerra Alta de l´Eixample,91,3,2,1.300 €,Piso
Barceloneta,28,,1,530 €,Apartamento
Navas,95,4,2,1.300 €,Piso
Les Corts,75,2,1,2.100 €,Piso
Dreta de l´Eixample,75,2,1,1.600 €,Piso
Dreta de l´Eixample,55,2,1,990 €,Piso
Sants,48,2,1,825 €,Piso
Raval,50,2,1,660 €,Piso
Dreta de l´Eixample,170,4,3,3.000 €,Piso
Esquerra Alta de l´Eixample,91,3,2,1.300 €,Piso
Barceloneta,28,,1,530 €,Apartamento
Putget - Farró,45,2,1,850 €,Piso
Baix Guinardó,70,2,1,850 €,Piso
Les Corts,48,2,1,740 €,Piso
Sant Ramon - Maternitat,85,4,1,1.050 €,Piso
Raval,50,2,1,710 €,Piso
Sagrada Família,110,4,2,1.300 €,Apartamento
Dreta de l´Eixample,70,2,1,1.200 €,Piso
Sant Ramon - Maternitat,140,4,3,1.700 €,Piso
St. Pere - Sta. Caterina - El Born,80,2,1,1.600 €,Piso
Barceloneta,61,,1,700 €,Piso
Diagonal Mar - La Mar Bella,85,2,2,1.375 €,Piso
Raval,78,2,1,1.100 €,Piso
Les Corts,53,3,1,850 €,Piso
Gòtic,45,,1,850 €,Piso
Sant Gervasi - Galvany,96,3,2,1.500 €,Piso
St. Pere - Sta. Caterina - El Born,180,3,3,2.100 €,Piso
Esquerra Alta de l´Eixample,74,3,1,1.100 €,Piso
Sant Gervasi - Galvany,224,4,3,4.000 €,Piso
Poblenou,65,2,1,1.150 €,Piso
Raval,39,,1,640 €,Apartamento
Fort Pienc,90,3,2,1.150 €,Piso
Barceloneta,101,2,2,1.500 €,Piso
Fort Pienc,65,3,1,850 €,Piso
Raval,77,,1,1.100 €,Ático
Sant Gervasi - Bonanova,53,2,1,1.300 €,Ático
Sant Ramon - Maternitat,60,2,1,960 €,Piso
Dreta de l´Eixample,140,4,3,3.000 €,Piso
Dreta de l´Eixample,170,3,4,2.400 €,Piso
El Clot,65,2,1,900 €,Piso
Dreta de l´Eixample,55,2,1,1.100 €,Piso
Camp d´en Grassot - Gràcia N.,70,3,1,800 €,Piso
Dreta de l´Eixample,148,3,2,2.350 €,Planta
La Bordeta,100,4,2,1.000 €,Piso
Sant Antoni,100,3,2,1.450 €,Piso
Pedralbes,65,2,1,1.700 €,Piso
Vila de Gràcia,51,2,1,750 €,Piso
Dreta de l´Eixample,110,3,2,1.550 €,Piso
Fort Pienc,25,,1,611 €,Piso
Dreta de l´Eixample,166,4,5,1.630 €,Piso
Sarrià,120,3,2,1.950 €,Piso
Les Corts,125,3,2,1.700 €,Piso
Vila de Gràcia,62,,1,800 €,Piso
Sarrià,120,3,2,1.950 €,Piso
Les Corts,125,3,2,1.700 €,Piso
Vila de Gràcia,62,,1,800 €,Piso
Gòtic,70,,1,1.200 €,Piso
Vila de Gràcia,55,3,2,898 €,Piso
Esquerra Baixa de l´Eixample,80,3,1,1.300 €,Piso
Putget - Farró,65,2,1,1.650 €,Piso
Dreta de l´Eixample,69,2,1,1.850 €,Piso
Navas,90,4,2,1.100 €,Piso
Camp d´en Grassot - Gràcia N.,67,3,1,1.040 €,Apartamento
Barceloneta,55,,1,895 €,Apartamento
Poble Sec,46,,1,850 €,Estudio
Barceloneta,32,2,1,560 €,Estudio
Glòries El Parc,80,2,1,1.250 €,Piso
Diagonal Mar - La Mar Bella,63,2,1,1.650 €,Piso
Dreta de l´Eixample,35,,1,600 €,Piso
Poblenou,89,3,2,2.600 €,Piso
St. Pere - Sta. Caterina - El Born,142,3,2,2.100 €,Piso
Sant Gervasi - Bonanova,50,,1,950 €,Piso
Esquerra Alta de l´Eixample,95,3,2,1.300 €,Piso
Navas,90,4,2,1.100 €,Piso
Camp d´en Grassot - Gràcia N.,67,3,1,1.040 €,Apartamento
Barceloneta,55,,1,895 €,Apartamento
Poble Sec,46,,1,850 €,Estudio
